Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0465 | ADP:0.1395 | ADV:0.0465 | AUX:0.0930 | CCONJ:0.0465 | DET:0.0349 | NOUN:0.2558 | NUM:0.0116 | PART:0.0349 | PRON:0.0930 | PROPN:0.0116 | PUNCT:0.0465 | SCONJ:0.0116 | VERB:0.1279,ADJ:0.0766 | ADP:0.1264 | ADV:0.0728 | AUX:0.0077 | CCONJ:0.0805 | DET:0.0345 | NOUN:0.3257 | NUM:0.0038 | PART:0.0153 | PRON:0.0268 | PUNCT:0.0843 | SCONJ:0.0268 | VERB:0.1188,86,261
ADJ:0.0471 | ADP:0.1490 | ADV:0.0627 | AUX:0.0863 | CCONJ:0.0431 | DET:0.0353 | NOUN:0.2196 | NUM:0.0078 | PART:0.0275 | PRON:0.1137 | PUNCT:0.0627 | SCONJ:0.0353 | VERB:0.1098,ADJ:0.1093 | ADP:0.1093 | ADV:0.0601 | AUX:0.0273 | CCONJ:0.0656 | DET:0.0546 | NOUN:0.3224 | PART:0.0109 | PRON:0.0109 | PUNCT:0.1038 | SCONJ:0.0328 | VERB:0.0929,255,183
ADJ:0.0625 | ADP:0.1652 | ADV:0.0625 | AUX:0.0357 | CCONJ:0.0312 | DET:0.0580 | NOUN:0.2812 | PART:0.0179 | PRON:0.0625 | PROPN:0.0045 | PUNCT:0.0714 | SCONJ:0.0268 | VERB:0.1205,ADJ:0.0744 | ADP:0.1442 | ADV:0.0698 | AUX:0.0512 | CCONJ:0.0651 | DET:0.0372 | NOUN:0.2977 | PART:0.0279 | PRON:0.0372 | PROPN:0.0047 | PUNCT:0.0605 | SCONJ:0.0233 | VERB:0.1070,224,215
ADJ:0.1073 | ADP:0.1317 | ADV:0.0146 | AUX:0.0585 | CCONJ:0.0683 | DET:0.0683 | NOUN:0.2585 | NUM:0.0049 | PART:0.0244 | PRON:0.0439 | PROPN:0.0098 | PUNCT:0.0878 | SCONJ:0.0244 | VERB:0.0976,ADJ:0.0773 | ADP:0.1111 | ADV:0.0676 | AUX:0.0338 | CCONJ:0.1111 | DET:0.0242 | NOUN:0.3237 | PART:0.0193 | PRON:0.0193 | PUNCT:0.0966 | SCONJ:0.0097 | VERB:0.1063,205,207
ADJ:0.0568 | ADP:0.1477 | ADV:0.0909 | AUX:0.0455 | CCONJ:0.0568 | DET:0.0455 | NOUN:0.1477 | PART:0.0568 | PRON:0.1023 | PROPN:0.0455 | PUNCT:0.0568 | SCONJ:0.0114 | VERB:0.1364,ADJ:0.1034 | ADP:0.1250 | ADV:0.0603 | AUX:0.0259 | CCONJ:0.0862 | DET:0.0560 | NOUN:0.2371 | PART:0.0302 | PRON:0.0216 | PROPN:0.0431 | PUNCT:0.0905 | SCONJ:0.0086 | VERB:0.1121,88,232
ADJ:0.0898 | ADP:0.1300 | ADV:0.0496 | AUX:0.0449 | CCONJ:0.0496 | DET:0.0496 | NOUN:0.2340 | PART:0.0331 | PRON:0.1111 | PUNCT:0.0520 | SCONJ:0.0284 | VERB:0.1277,ADJ:0.1457 | ADP:0.0955 | ADV:0.0553 | AUX:0.0101 | CCONJ:0.1106 | DET:0.0352 | NOUN:0.2864 | PART:0.0251 | PRON:0.0201 | PUNCT:0.0854 | SCONJ:0.0201 | VERB:0.1106,423,199
ADJ:0.1073 | ADP:0.1073 | ADV:0.0390 | AUX:0.0488 | CCONJ:0.0244 | DET:0.0732 | NOUN:0.2537 | NUM:0.0293 | PART:0.0244 | PRON:0.0537 | PROPN:0.0146 | PUNCT:0.0390 | SCONJ:0.0537 | VERB:0.1317,ADJ:0.0556 | ADP:0.1325 | ADV:0.0556 | AUX:0.0171 | CCONJ:0.0726 | DET:0.0598 | NOUN:0.3590 | PART:0.0214 | PRON:0.0214 | PUNCT:0.0897 | SCONJ:0.0214 | VERB:0.0940,205,234
ADJ:0.0919 | ADP:0.1560 | ADV:0.0363 | AUX:0.0214 | CCONJ:0.0534 | DET:0.0214 | INTJ:0.0043 | NOUN:0.2885 | NUM:0.0150 | PART:0.0150 | PRON:0.0299 | PROPN:0.0577 | PUNCT:0.1068 | SCONJ:0.0107 | SYM:0.0021 | VERB:0.0897,ADJ:0.0732 | ADP:0.1610 | ADV:0.0341 | AUX:0.0195 | CCONJ:0.0780 | DET:0.0146 | NOUN:0.3610 | PART:0.0244 | PRON:0.0098 | PROPN:0.0146 | PUNCT:0.0878 | SCONJ:0.0195 | SYM:0.0049 | VERB:0.0976,468,205
ADJ:0.1214 | ADP:0.1071 | ADV:0.0643 | AUX:0.0429 | CCONJ:0.0214 | DET:0.0857 | NOUN:0.2714 | NUM:0.0357 | PART:0.0071 | PRON:0.0357 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0214 | SYM:0.0143 | VERB:0.0929,ADJ:0.0964 | ADP:0.1066 | ADV:0.0609 | AUX:0.0254 | CCONJ:0.0812 | DET:0.0355 | NOUN:0.3198 | PART:0.0305 | PRON:0.0203 | PUNCT:0.0914 | SCONJ:0.0203 | VERB:0.1117,140,197
ADJ:0.0960 | ADP:0.1263 | ADV:0.0657 | AUX:0.0303 | CCONJ:0.0354 | DET:0.0556 | NOUN:0.2576 | NUM:0.0101 | PART:0.0404 | PRON:0.0707 | PROPN:0.0101 | PUNCT:0.0606 | SCONJ:0.0202 | VERB:0.1212,ADJ:0.0925 | ADP:0.1272 | ADV:0.0694 | AUX:0.0289 | CCONJ:0.0636 | DET:0.0289 | NOUN:0.2717 | NUM:0.0058 | PART:0.0462 | PRON:0.0231 | PUNCT:0.0867 | SCONJ:0.0173 | VERB:0.1387,198,173
