doc_index,register,pca1,pca2,explained_var_pc1,explained_var_pc2
458,informal,-0.012500763,-0.18299183,0.078987226,0.055545554
459,informal,-0.012500763,-0.18299183,0.078987226,0.055545554
460,informal,-0.012500763,-0.18299183,0.078987226,0.055545554
461,informal,-0.34709308,0.12594979,0.078987226,0.055545554
462,informal,-0.34709308,0.12594979,0.078987226,0.055545554
463,informal,-0.34709308,0.12594979,0.078987226,0.055545554
464,informal,-0.34709308,0.12594979,0.078987226,0.055545554
465,informal,-0.34709308,0.12594979,0.078987226,0.055545554
466,informal,-0.34709308,0.12594979,0.078987226,0.055545554
467,informal,-0.34709308,0.12594979,0.078987226,0.055545554
468,informal,-0.34709308,0.12594979,0.078987226,0.055545554
469,informal,-0.34709308,0.12594979,0.078987226,0.055545554
470,informal,-0.34709308,0.12594979,0.078987226,0.055545554
471,informal,-0.34709308,0.12594979,0.078987226,0.055545554
472,informal,-0.34709308,0.12594979,0.078987226,0.055545554
473,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
474,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
475,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
476,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
477,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
478,informal,-0.09462814,-0.11639592,0.078987226,0.055545554
479,informal,-0.06601183,-0.02870901,0.078987226,0.055545554
480,informal,-0.107507996,0.14168079,0.078987226,0.055545554
481,informal,0.0513786,0.11278391,0.078987226,0.055545554
482,informal,0.01008013,0.06025569,0.078987226,0.055545554
483,informal,-0.0418695,-0.04861072,0.078987226,0.055545554
484,informal,-0.083708405,0.11485333,0.078987226,0.055545554
485,informal,-0.014343425,-0.037380606,0.078987226,0.055545554
486,informal,-0.016624236,0.101385705,0.078987226,0.055545554
487,informal,-0.1101031,0.0041977465,0.078987226,0.055545554
488,informal,0.030502338,0.06203563,0.078987226,0.055545554
489,informal,-0.08627307,-0.18884698,0.078987226,0.055545554
490,informal,0.029750183,-0.048652884,0.078987226,0.055545554
491,informal,0.0419202,-0.03637423,0.078987226,0.055545554
492,informal,0.0392096,-0.057947528,0.078987226,0.055545554
493,informal,0.051772874,-0.06209964,0.078987226,0.055545554
494,informal,0.14117976,-0.13470854,0.078987226,0.055545554
495,informal,0.075827755,-0.13003449,0.078987226,0.055545554
496,informal,0.034285754,-0.06493065,0.078987226,0.055545554
497,informal,0.043922525,-0.16889225,0.078987226,0.055545554
498,informal,0.03920255,-0.058982663,0.078987226,0.055545554
499,informal,0.04977113,-0.14138362,0.078987226,0.055545554
500,informal,0.034426924,-0.06552084,0.078987226,0.055545554
501,informal,0.37442142,-0.16020338,0.078987226,0.055545554
502,informal,0.37442142,-0.16020338,0.078987226,0.055545554
503,informal,0.37442142,-0.16020338,0.078987226,0.055545554
504,informal,0.37442142,-0.16020338,0.078987226,0.055545554
505,informal,0.37442142,-0.16020338,0.078987226,0.055545554
506,informal,0.37442142,-0.16020338,0.078987226,0.055545554
507,informal,0.37442142,-0.16020338,0.078987226,0.055545554
508,informal,0.37442142,-0.16020338,0.078987226,0.055545554
509,informal,0.37442142,-0.16020337,0.078987226,0.055545554
510,informal,0.37442142,-0.16020338,0.078987226,0.055545554
511,informal,0.37442142,-0.16020338,0.078987226,0.055545554
512,informal,0.37442142,-0.16020338,0.078987226,0.055545554
513,informal,0.37442142,-0.16020338,0.078987226,0.055545554
514,informal,0.04445622,0.02829483,0.078987226,0.055545554
515,informal,0.0066990056,0.022895034,0.078987226,0.055545554
516,informal,-0.12202416,0.12397108,0.078987226,0.055545554
517,informal,0.025449123,0.030939199,0.078987226,0.055545554
518,informal,0.064886585,-0.0020462198,0.078987226,0.055545554
519,informal,-0.03046207,-0.10541703,0.078987226,0.055545554
520,informal,0.00877181,-0.01995367,0.078987226,0.055545554
521,informal,0.0073726424,-0.059564322,0.078987226,0.055545554
522,informal,-0.101797,0.12710162,0.078987226,0.055545554
523,informal,-0.101797,0.12710162,0.078987226,0.055545554
524,informal,-0.101797,0.12710162,0.078987226,0.055545554
525,informal,-0.101797,0.12710162,0.078987226,0.055545554
526,informal,-0.101797,0.12710162,0.078987226,0.055545554
527,informal,-0.101797,0.12710162,0.078987226,0.055545554
528,informal,-0.101797,0.12710162,0.078987226,0.055545554
529,informal,-0.101797,0.12710162,0.078987226,0.055545554
530,informal,-0.101797,0.12710162,0.078987226,0.055545554
531,informal,-0.101797,0.12710162,0.078987226,0.055545554
532,informal,-0.101797,0.12710162,0.078987226,0.055545554
533,informal,-0.101797,0.12710162,0.078987226,0.055545554
534,informal,-0.101797,0.12710162,0.078987226,0.055545554
535,informal,-0.101797,0.12710162,0.078987226,0.055545554
536,informal,-0.101797,0.12710162,0.078987226,0.055545554
537,informal,-0.101797,0.12710162,0.078987226,0.055545554
538,informal,-0.101797,0.12710162,0.078987226,0.055545554
539,informal,-0.101797,0.12710162,0.078987226,0.055545554
540,informal,-0.101797,0.12710162,0.078987226,0.055545554
541,informal,-0.101797,0.12710162,0.078987226,0.055545554
542,informal,-0.101797,0.12710162,0.078987226,0.055545554
543,informal,-0.101797,0.12710162,0.078987226,0.055545554
544,informal,-0.101797,0.12710162,0.078987226,0.055545554
545,informal,-0.101797,0.12710162,0.078987226,0.055545554
546,informal,-0.101797,0.12710162,0.078987226,0.055545554
547,informal,-0.101797,0.12710162,0.078987226,0.055545554
548,informal,-0.101797,0.12710162,0.078987226,0.055545554
549,informal,-0.101797,0.12710162,0.078987226,0.055545554
550,informal,-0.101797,0.12710162,0.078987226,0.055545554
551,informal,-0.101797,0.12710162,0.078987226,0.055545554
552,informal,0.32881057,0.13644518,0.078987226,0.055545554
553,informal,0.37666917,0.118946426,0.078987226,0.055545554
554,informal,0.46288612,0.0036253624,0.078987226,0.055545554
555,informal,0.38465676,0.1392376,0.078987226,0.055545554
556,informal,0.36275965,0.16630697,0.078987226,0.055545554
557,informal,0.40099543,0.14602551,0.078987226,0.055545554
558,informal,0.35470483,0.14101139,0.078987226,0.055545554
559,informal,0.34270525,0.1234052,0.078987226,0.055545554
560,informal,0.3724259,0.18050356,0.078987226,0.055545554
561,informal,0.36820915,0.17140906,0.078987226,0.055545554
562,informal,0.34987128,0.1558633,0.078987226,0.055545554
563,informal,0.38222787,0.22613622,0.078987226,0.055545554
564,informal,0.31891903,0.12282578,0.078987226,0.055545554
565,informal,0.40153787,0.155897,0.078987226,0.055545554
566,informal,0.36901876,0.15778533,0.078987226,0.055545554
567,informal,0.3896963,0.1298379,0.078987226,0.055545554
568,informal,0.4011858,0.098431356,0.078987226,0.055545554
569,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
570,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
571,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
572,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
573,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
574,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
575,informal,-0.25182077,-0.07558352,0.078987226,0.055545554
576,informal,0.4560048,-0.27332407,0.078987226,0.055545554
577,informal,0.42898732,-0.2916847,0.078987226,0.055545554
578,informal,0.47067824,-0.28623575,0.078987226,0.055545554
579,informal,0.4487272,-0.29503953,0.078987226,0.055545554
580,informal,0.46369496,-0.2835772,0.078987226,0.055545554
581,informal,0.44754875,-0.29127184,0.078987226,0.055545554
582,informal,0.4645908,-0.29637167,0.078987226,0.055545554
583,informal,0.45010325,-0.3182438,0.078987226,0.055545554
584,informal,0.45559645,-0.2913845,0.078987226,0.055545554
585,informal,0.46667072,-0.28748897,0.078987226,0.055545554
586,informal,0.4599823,-0.2984602,0.078987226,0.055545554
587,informal,0.44257677,-0.3064613,0.078987226,0.055545554
588,informal,0.4381768,-0.2832208,0.078987226,0.055545554
589,informal,0.4852513,-0.28362215,0.078987226,0.055545554
590,informal,0.47040525,-0.29565886,0.078987226,0.055545554
591,informal,0.4483051,-0.29024315,0.078987226,0.055545554
592,informal,0.43688753,-0.2986952,0.078987226,0.055545554
593,informal,0.45561826,-0.28712463,0.078987226,0.055545554
594,informal,-0.21703972,-0.21140738,0.078987226,0.055545554
595,informal,-0.1964422,-0.17748137,0.078987226,0.055545554
596,informal,-0.18852468,-0.1934774,0.078987226,0.055545554
597,informal,-0.24707085,-0.21608676,0.078987226,0.055545554
598,informal,-0.070661575,-0.27662265,0.078987226,0.055545554
599,informal,-0.09244168,-0.11514159,0.078987226,0.055545554
600,informal,-0.18154308,-0.26768628,0.078987226,0.055545554
601,informal,-0.1635813,-0.14246663,0.078987226,0.055545554
602,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
603,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
604,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
605,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
606,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
607,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
608,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
609,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
610,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
611,informal,-0.43872046,-0.06260515,0.078987226,0.055545554
612,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
613,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
614,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
615,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
616,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
617,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
618,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
619,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
620,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
621,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
622,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
623,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
624,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
625,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
626,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
627,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
628,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
629,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
630,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
631,informal,-0.43872046,-0.06260518,0.078987226,0.055545554
632,informal,-0.42884925,0.19263743,0.078987226,0.055545554
633,informal,-0.42884925,0.19263743,0.078987226,0.055545554
634,informal,-0.42884925,0.19263743,0.078987226,0.055545554
635,informal,-0.42884925,0.19263743,0.078987226,0.055545554
636,informal,-0.42884925,0.19263743,0.078987226,0.055545554
637,informal,-0.42884925,0.19263743,0.078987226,0.055545554
638,informal,-0.42884925,0.19263743,0.078987226,0.055545554
639,informal,-0.42884925,0.19263743,0.078987226,0.055545554
640,informal,-0.42884925,0.19263743,0.078987226,0.055545554
641,informal,-0.42884925,0.19263743,0.078987226,0.055545554
642,informal,-0.42884925,0.19263743,0.078987226,0.055545554
643,informal,-0.42884925,0.19263743,0.078987226,0.055545554
644,informal,-0.42884925,0.19263743,0.078987226,0.055545554
645,informal,-0.42884925,0.19263743,0.078987226,0.055545554
646,informal,-0.42884925,0.19263743,0.078987226,0.055545554
647,informal,-0.42884925,0.19263743,0.078987226,0.055545554
648,informal,-0.42884925,0.19263743,0.078987226,0.055545554
649,informal,-0.42884925,0.19263743,0.078987226,0.055545554
650,informal,-0.42884925,0.19263743,0.078987226,0.055545554
651,informal,-0.42884925,0.19263743,0.078987226,0.055545554
652,informal,-0.42884925,0.19263743,0.078987226,0.055545554
653,informal,-0.42884925,0.19263743,0.078987226,0.055545554
654,informal,-0.42884925,0.19263743,0.078987226,0.055545554
655,informal,-0.42884925,0.19263743,0.078987226,0.055545554
656,informal,-0.42884925,0.19263743,0.078987226,0.055545554
657,informal,-0.42884925,0.19263743,0.078987226,0.055545554
658,informal,-0.42884925,0.19263743,0.078987226,0.055545554
659,informal,-0.42884925,0.19263743,0.078987226,0.055545554
660,informal,-0.42884925,0.19263743,0.078987226,0.055545554
661,informal,-0.42884925,0.19263743,0.078987226,0.055545554
662,informal,0.027541151,-0.17377323,0.078987226,0.055545554
663,informal,0.06959172,-0.10958582,0.078987226,0.055545554
664,informal,0.1478334,-0.14018753,0.078987226,0.055545554
665,informal,0.06799783,-0.23866338,0.078987226,0.055545554
666,informal,-0.0309599,-0.15704975,0.078987226,0.055545554
667,informal,0.023483504,-0.3129481,0.078987226,0.055545554
668,informal,0.14229414,-0.32266575,0.078987226,0.055545554
669,informal,0.08770801,-0.39583975,0.078987226,0.055545554
670,informal,0.022546094,-0.09300848,0.078987226,0.055545554
671,informal,0.022546094,-0.09300848,0.078987226,0.055545554
672,informal,0.022546094,-0.09300848,0.078987226,0.055545554
673,informal,0.022546094,-0.09300848,0.078987226,0.055545554
674,informal,0.022546094,-0.09300848,0.078987226,0.055545554
675,informal,0.022546094,-0.09300848,0.078987226,0.055545554
676,informal,0.022546094,-0.09300848,0.078987226,0.055545554
677,informal,0.022546094,-0.09300848,0.078987226,0.055545554
678,informal,0.022546094,-0.09300848,0.078987226,0.055545554
679,informal,0.022546094,-0.09300848,0.078987226,0.055545554
680,informal,0.022546094,-0.09300848,0.078987226,0.055545554
681,informal,0.022546094,-0.09300848,0.078987226,0.055545554
682,informal,0.022546094,-0.09300848,0.078987226,0.055545554
683,informal,0.022546094,-0.09300848,0.078987226,0.055545554
684,informal,0.022546094,-0.09300848,0.078987226,0.055545554
685,informal,0.022546094,-0.09300848,0.078987226,0.055545554
686,informal,0.022546094,-0.09300848,0.078987226,0.055545554
687,informal,-0.20332947,-0.12682094,0.078987226,0.055545554
688,informal,-0.08924014,-0.14873026,0.078987226,0.055545554
689,informal,-0.12693381,-0.1703482,0.078987226,0.055545554
690,informal,-0.16901855,-0.1898875,0.078987226,0.055545554
691,informal,-0.107753,-0.14791542,0.078987226,0.055545554
692,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
693,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
694,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
695,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
696,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
697,informal,-0.30761966,-0.0438935,0.078987226,0.055545554
698,informal,-0.040329788,-0.07733384,0.078987226,0.055545554
699,informal,-0.031480726,-0.03432887,0.078987226,0.055545554
700,informal,-0.17968918,0.06711844,0.078987226,0.055545554
701,informal,-0.23972262,0.028649824,0.078987226,0.055545554
702,informal,-0.2246744,0.45517594,0.078987226,0.055545554
703,informal,-0.2246744,0.45517594,0.078987226,0.055545554
704,informal,-0.2246744,0.45517594,0.078987226,0.055545554
705,informal,-0.2246744,0.45517594,0.078987226,0.055545554
706,informal,-0.2246744,0.45517594,0.078987226,0.055545554
707,informal,-0.2246744,0.45517594,0.078987226,0.055545554
708,informal,-0.2246744,0.45517594,0.078987226,0.055545554
709,informal,-0.2246744,0.45517594,0.078987226,0.055545554
710,informal,-0.2246744,0.45517594,0.078987226,0.055545554
711,informal,-0.2246744,0.45517594,0.078987226,0.055545554
712,informal,-0.2246744,0.45517594,0.078987226,0.055545554
713,informal,-0.2246744,0.455176,0.078987226,0.055545554
714,informal,-0.2246744,0.45517594,0.078987226,0.055545554
715,informal,-0.2246744,0.45517594,0.078987226,0.055545554
716,informal,-0.2246744,0.45517594,0.078987226,0.055545554
717,informal,-0.2246744,0.45517594,0.078987226,0.055545554
718,informal,-0.2246744,0.45517594,0.078987226,0.055545554
719,informal,-0.2246744,0.45517594,0.078987226,0.055545554
720,informal,-0.2246744,0.45517594,0.078987226,0.055545554
721,informal,-0.2246744,0.45517594,0.078987226,0.055545554
722,informal,-0.2246744,0.45517594,0.078987226,0.055545554
723,informal,-0.2246744,0.45517594,0.078987226,0.055545554
724,informal,-0.2246744,0.45517594,0.078987226,0.055545554
725,informal,-0.2246744,0.45517594,0.078987226,0.055545554
726,informal,-0.2246744,0.45517594,0.078987226,0.055545554
727,informal,-0.2246744,0.45517594,0.078987226,0.055545554
728,informal,-0.2246744,0.45517594,0.078987226,0.055545554
729,informal,-0.2246744,0.45517594,0.078987226,0.055545554
730,informal,-0.2246744,0.45517594,0.078987226,0.055545554
731,informal,-0.2246744,0.45517594,0.078987226,0.055545554
732,informal,0.3745049,-0.018723695,0.078987226,0.055545554
733,informal,0.41076845,-0.053173058,0.078987226,0.055545554
734,informal,0.4136085,-0.005771051,0.078987226,0.055545554
735,informal,0.40411383,-0.055000015,0.078987226,0.055545554
736,informal,0.3953285,-0.035329897,0.078987226,0.055545554
737,informal,0.3766864,-0.052881394,0.078987226,0.055545554
738,informal,0.38975874,-0.0823537,0.078987226,0.055545554
739,informal,-0.07813169,-0.095585756,0.078987226,0.055545554
740,informal,-0.069955975,-0.08935933,0.078987226,0.055545554
741,informal,-0.11749224,-0.18087271,0.078987226,0.055545554
742,informal,-0.10067792,-0.14999479,0.078987226,0.055545554
743,informal,-0.093155846,-0.14699963,0.078987226,0.055545554
744,informal,-0.1266847,-0.17581034,0.078987226,0.055545554
745,informal,-0.1116989,-0.18046673,0.078987226,0.055545554
746,informal,-0.12991063,-0.14198819,0.078987226,0.055545554
747,informal,-0.11007713,-0.13087712,0.078987226,0.055545554
748,informal,-0.11030466,-0.15199871,0.078987226,0.055545554
749,informal,-0.10404922,-0.15724032,0.078987226,0.055545554
750,informal,-0.11329043,-0.1583755,0.078987226,0.055545554
751,informal,-0.0033664238,-0.12218492,0.078987226,0.055545554
752,informal,-0.019268088,-0.1706761,0.078987226,0.055545554
753,informal,0.0010620405,-0.16770658,0.078987226,0.055545554
754,informal,-0.00068888365,-0.13138148,0.078987226,0.055545554
755,informal,-0.0324569,-0.1837518,0.078987226,0.055545554
756,informal,-0.01568757,-0.19721305,0.078987226,0.055545554
757,informal,-0.008576989,-0.1593561,0.078987226,0.055545554
758,informal,0.056072693,-0.14948608,0.078987226,0.055545554
759,informal,0.060386203,-0.096184015,0.078987226,0.055545554
760,informal,-0.04362219,-0.18005928,0.078987226,0.055545554
761,informal,-0.109828636,-0.15215492,0.078987226,0.055545554
762,informal,-0.1050259,-0.1266545,0.078987226,0.055545554
763,informal,-0.021258201,-0.2456572,0.078987226,0.055545554
764,informal,-0.12619384,-0.13079019,0.078987226,0.055545554
765,informal,-0.14952157,-0.18371439,0.078987226,0.055545554
766,informal,-0.15431905,-0.15220286,0.078987226,0.055545554
767,informal,-0.102319606,-0.06993247,0.078987226,0.055545554
768,informal,-0.124156274,-0.12424484,0.078987226,0.055545554
769,informal,-0.12365567,-0.12515473,0.078987226,0.055545554
770,informal,-0.101717584,-0.13133015,0.078987226,0.055545554
771,informal,-0.10804483,-0.107499115,0.078987226,0.055545554
772,informal,-0.4036878,0.31511867,0.078987226,0.055545554
773,informal,-0.35782933,0.3293108,0.078987226,0.055545554
774,informal,-0.38345194,0.32084903,0.078987226,0.055545554
775,informal,-0.35370255,0.27618778,0.078987226,0.055545554
776,informal,-0.40886557,0.29956308,0.078987226,0.055545554
777,informal,-0.40035385,0.35316515,0.078987226,0.055545554
778,informal,-0.3959642,0.33028966,0.078987226,0.055545554
779,informal,-0.3628451,0.34473336,0.078987226,0.055545554
780,informal,-0.40237808,0.2901734,0.078987226,0.055545554
781,informal,-0.39936572,0.25084695,0.078987226,0.055545554
782,informal,-0.38341847,0.31511086,0.078987226,0.055545554
783,informal,-0.35928723,0.2851562,0.078987226,0.055545554
784,informal,-0.37260514,0.32299343,0.078987226,0.055545554
785,informal,-0.35762593,0.34063,0.078987226,0.055545554
786,informal,-0.35143876,0.33052495,0.078987226,0.055545554
787,informal,-0.3939348,0.3283757,0.078987226,0.055545554
788,informal,-0.39256287,0.2830395,0.078987226,0.055545554
789,informal,-0.40529335,0.31975654,0.078987226,0.055545554
790,informal,-0.40467924,0.32338446,0.078987226,0.055545554
791,informal,-0.4103258,0.33281577,0.078987226,0.055545554
792,informal,-0.3706973,0.3202058,0.078987226,0.055545554
793,informal,-0.3880615,0.31629276,0.078987226,0.055545554
794,informal,-0.39043033,0.3217601,0.078987226,0.055545554
795,informal,-0.3671392,0.3547184,0.078987226,0.055545554
796,informal,-0.3415004,0.35905915,0.078987226,0.055545554
797,informal,-0.35220468,0.3885387,0.078987226,0.055545554
798,informal,-0.38743746,0.32580072,0.078987226,0.055545554
799,informal,-0.38701412,0.3310864,0.078987226,0.055545554
800,informal,0.11299381,-0.39616093,0.078987226,0.055545554
801,informal,0.10391927,-0.39781126,0.078987226,0.055545554
802,informal,0.078969665,-0.41657153,0.078987226,0.055545554
803,informal,0.08406677,-0.36571875,0.078987226,0.055545554
804,informal,0.12054255,-0.32798073,0.078987226,0.055545554
805,informal,0.12612596,-0.34721252,0.078987226,0.055545554
806,informal,0.15519422,-0.30810124,0.078987226,0.055545554
807,informal,0.13499667,-0.4383718,0.078987226,0.055545554
808,informal,0.14981164,-0.42517272,0.078987226,0.055545554
809,informal,0.09052433,-0.38698214,0.078987226,0.055545554
810,informal,0.111278936,-0.40185565,0.078987226,0.055545554
811,informal,0.091003396,-0.37167713,0.078987226,0.055545554
812,informal,0.39354944,0.23365048,0.078987226,0.055545554
813,informal,0.4156707,0.18556695,0.078987226,0.055545554
814,informal,0.41532373,0.13259375,0.078987226,0.055545554
815,informal,0.4429731,0.17177382,0.078987226,0.055545554
816,informal,0.3871133,0.107469425,0.078987226,0.055545554
817,informal,0.45074314,0.091558725,0.078987226,0.055545554
818,informal,0.46057364,0.11287007,0.078987226,0.055545554
819,informal,0.4076685,0.19803084,0.078987226,0.055545554
820,informal,0.38906217,0.17214617,0.078987226,0.055545554
821,informal,0.3934269,0.15357552,0.078987226,0.055545554
822,informal,0.3428488,0.19185556,0.078987226,0.055545554
823,informal,0.4301509,0.17793411,0.078987226,0.055545554
824,informal,0.38427952,0.16435213,0.078987226,0.055545554
825,informal,0.41689575,0.18531688,0.078987226,0.055545554
826,informal,0.4313193,0.1895497,0.078987226,0.055545554
827,informal,0.4340207,0.20452179,0.078987226,0.055545554
828,informal,0.40047815,0.20314902,0.078987226,0.055545554
829,informal,0.3906883,0.20141482,0.078987226,0.055545554
830,informal,0.3634926,0.15635452,0.078987226,0.055545554
831,informal,0.42824972,0.16656536,0.078987226,0.055545554
832,informal,0.39761096,0.102257445,0.078987226,0.055545554
833,informal,0.44050428,0.13989812,0.078987226,0.055545554
834,informal,0.43648127,0.20264584,0.078987226,0.055545554
835,informal,0.36503085,0.124591395,0.078987226,0.055545554
836,informal,0.47647524,0.09658163,0.078987226,0.055545554
837,informal,0.36545524,0.1270077,0.078987226,0.055545554
838,informal,-0.11017049,0.05025783,0.078987226,0.055545554
839,informal,-0.112094335,0.080688715,0.078987226,0.055545554
840,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
841,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
842,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
843,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
844,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
845,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
846,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
847,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
848,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
849,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
850,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
851,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
852,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
853,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
854,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
855,informal,-0.14285263,-0.023732267,0.078987226,0.055545554
856,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
857,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
858,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
859,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
860,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
861,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
862,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
863,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
864,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
865,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
866,informal,-0.1610611,-0.078924164,0.078987226,0.055545554
867,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
868,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
869,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
870,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
871,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
872,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
873,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
874,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
875,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
876,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
877,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
878,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
879,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
880,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
881,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
882,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
883,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
884,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
885,informal,-0.16106112,-0.07892416,0.078987226,0.055545554
886,informal,0.20105568,-0.47671756,0.078987226,0.055545554
887,informal,0.20105568,-0.47671756,0.078987226,0.055545554
888,informal,0.20105568,-0.47671756,0.078987226,0.055545554
889,informal,0.20105568,-0.47671756,0.078987226,0.055545554
890,informal,-0.050083112,0.043278527,0.078987226,0.055545554
891,informal,-0.05215891,0.047712725,0.078987226,0.055545554
892,informal,-0.06247076,0.044097245,0.078987226,0.055545554
893,informal,-0.05328906,0.040223386,0.078987226,0.055545554
894,informal,-0.047702674,0.041567206,0.078987226,0.055545554
895,informal,-0.05125123,0.045435343,0.078987226,0.055545554
896,informal,-0.03502347,0.05190042,0.078987226,0.055545554
897,informal,-0.058143385,0.04331285,0.078987226,0.055545554
898,informal,-0.03444247,0.07143177,0.078987226,0.055545554
899,informal,-0.056479067,0.03964337,0.078987226,0.055545554
900,informal,-0.050802346,0.043572366,0.078987226,0.055545554
901,informal,-0.056958474,0.042242285,0.078987226,0.055545554
902,informal,-0.05283753,0.051929433,0.078987226,0.055545554
903,informal,-0.056655962,0.049355324,0.078987226,0.055545554
904,informal,-0.05301107,0.050390568,0.078987226,0.055545554
905,informal,-0.052317947,0.04406668,0.078987226,0.055545554
906,informal,-0.05760938,0.05008846,0.078987226,0.055545554
907,informal,-0.050116077,0.058483217,0.078987226,0.055545554
908,informal,-0.05066299,0.056778077,0.078987226,0.055545554
909,informal,-0.017279262,-0.058339283,0.078987226,0.055545554
910,informal,0.07140333,-0.35266736,0.078987226,0.055545554
911,informal,0.060140498,-0.36485922,0.078987226,0.055545554
912,informal,0.07358631,-0.3602417,0.078987226,0.055545554
913,informal,0.06927634,-0.375399,0.078987226,0.055545554
914,informal,0.0629631,-0.38272226,0.078987226,0.055545554
915,informal,0.06502994,-0.3723763,0.078987226,0.055545554
916,informal,0.06244994,-0.3764053,0.078987226,0.055545554
917,informal,0.06588296,-0.35784188,0.078987226,0.055545554
918,informal,0.05615986,-0.35639226,0.078987226,0.055545554
919,informal,0.06562511,-0.38617316,0.078987226,0.055545554
920,informal,0.07143218,-0.35962868,0.078987226,0.055545554
