human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.0,0.0,0.5217391304347826,0.9565217391304348,0.9565217391304348,148.12000000000012,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.03164556962025317,0.006369426751592357,0.5157232704402516,0.6540880503144654,0.7368333333333333,97.3835429798244,3.1578947368421053,0.0,0.0,4.7368421052631575,0.0,1.0526315789473684,0.0,0.0
0.0,0.0,0.5333333333333333,1.0,1.0,15.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.010752688172043012,0.0,0.5240641711229946,0.6844919786096256,0.7599999999999999,135.64734816082122,4.186046511627907,0.0,0.0,3.255813953488372,0.0,0.46511627906976744,0.46511627906976744,0.0
0.0,0.0,0.4,1.0,1.0,15.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.025,0.0,0.5472636815920398,0.6517412935323383,0.7377450980392158,101.02648428405124,3.043478260869565,0.0,0.0,3.4782608695652173,0.0,0.43478260869565216,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.027210884353741496,0.0,0.5337837837837838,0.6756756756756757,0.7395918367346939,85.71167831025045,2.9411764705882355,0.0,0.0,2.9411764705882355,0.0,0.5882352941176471,0.5882352941176471,0.0
0.0,0.0,0.4444444444444444,0.8888888888888888,0.8888888888888888,45.359999999999985,4.761904761904762,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.016853932584269662,0.0,0.5195530726256983,0.6703910614525139,0.7626249999999999,123.34940333513751,3.482587064676617,0.0,0.4975124378109453,2.4875621890547266,0.0,0.0,0.4975124378109453,0.0
0.0,0.0,0.4,1.0,1.0,,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355704697986577,0.006756756756756757,0.52,0.6733333333333333,0.7258823529411765,69.89909579347399,4.1420118343195265,0.0,0.0,4.1420118343195265,0.0,0.0,1.183431952662722,0.0
0.0,0.0,0.38461538461538464,0.9230769230769231,0.9230769230769231,30.160000000000018,11.11111111111111,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0136986301369863,0.0,0.5170068027210885,0.7278911564625851,0.7672916666666666,151.26300000000003,4.571428571428571,0.0,0.0,3.4285714285714284,0.0,1.1428571428571428,1.1428571428571428,0.0
0.0,0.0,0.5652173913043478,1.0,1.0,23.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.49444444444444446,0.7277777777777777,0.7876543209876544,185.14285714285714,3.240740740740741,0.0,0.0,3.7037037037037037,0.0,0.9259259259259259,0.9259259259259259,0.0
0.0,0.0,0.5526315789473685,0.9736842105263158,0.9736842105263158,404.3200000000005,13.636363636363637,0.0,0.0,2.272727272727273,0.0,6.818181818181818,0.0,0.0,0.0125,0.0,0.4906832298136646,0.7142857142857143,0.7891935483870969,161.0,3.2432432432432434,0.0,0.0,3.783783783783784,0.0,0.5405405405405406,0.0,0.0
0.0,0.0,0.625,0.7916666666666666,0.7916666666666666,32.256,3.3333333333333335,0.0,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.022099447513812154,0.0,0.510989010989011,0.6593406593406593,0.7675903614457833,127.97537878787878,4.205607476635514,0.0,0.0,5.140186915887851,0.0,0.4672897196261682,0.4672897196261682,0.0
