human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
1.75,1.0,1.0,0.0,1,3.4086538461538463,4.428571428571429,6.0,2.0,7
2.9,2.5,4.0,0.5,2,3.868181818181818,4.333333333333333,7.0,1.8888888888888888,9
2.787878787878788,3.5,4.0,0.5,2,3.6666666666666665,5.0,7.0,2.111111111111111,9
1.5,1.0,1.0,0.0,1,3.742489270386266,4.666666666666667,8.0,1.6666666666666667,9
2.9402985074626864,4.0,6.0,0.6,5,3.374384236453202,4.555555555555555,7.0,1.5555555555555556,9
2.3823529411764706,2.6666666666666665,3.0,0.6666666666666666,3,3.8636363636363638,4.428571428571429,6.0,2.2857142857142856,7
3.0526315789473686,3.25,5.0,1.5,4,4.339285714285714,3.9,6.0,1.4,10
2.25,2.5,4.0,1.0,2,3.8434343434343434,5.0,9.0,1.75,8
2.45,4.0,4.0,0.5,2,4.254980079681275,4.3,8.0,1.8,10
1.7777777777777777,1.5,2.0,0.0,2,3.6766467065868262,4.125,7.0,1.5,8
1.75,1.0,1.0,0.0,1,3.678391959798995,5.571428571428571,8.0,2.5714285714285716,7
3.9047619047619047,4.0,4.0,4.0,1,3.5402298850574714,4.285714285714286,7.0,1.4285714285714286,7
2.3076923076923075,4.0,4.0,2.0,1,3.895,4.571428571428571,7.0,2.7142857142857144,7
2.303030303030303,2.6666666666666665,4.0,0.3333333333333333,3,3.53475935828877,4.714285714285714,6.0,2.142857142857143,7
3.1818181818181817,3.6666666666666665,5.0,1.3333333333333333,3,3.8730964467005076,5.0,7.0,2.2857142857142856,7
1.4,1.5,2.0,0.0,2,3.518716577540107,5.333333333333333,8.0,2.8333333333333335,6
2.9285714285714284,2.5,3.0,0.5,2,4.595628415300546,4.142857142857143,7.0,1.5714285714285714,7
3.2222222222222223,2.5,5.0,0.5,2,3.539877300613497,4.166666666666667,6.0,2.6666666666666665,6
3.1739130434782608,2.5,3.0,0.0,2,3.7653061224489797,4.857142857142857,8.0,1.7142857142857142,7
2.6153846153846154,2.3333333333333335,3.0,0.6666666666666666,3,4.467811158798283,5.0,8.0,2.5,8
2.48,2.0,3.0,0.5,4,3.797872340425532,4.714285714285714,7.0,1.5714285714285714,7
2.85,3.0,4.0,1.5,2,4.6525423728813555,4.75,6.0,1.0,4
3.1923076923076925,5.0,7.0,2.0,2,4.2110091743119265,5.333333333333333,6.0,1.6666666666666667,3
2.86046511627907,3.5,5.0,2.5,2,3.923076923076923,4.6,5.0,1.6,5
3.2708333333333335,2.0,3.0,0.25,4,3.3135135135135134,4.571428571428571,7.0,1.8571428571428572,7
2.4166666666666665,2.25,3.0,0.0,4,3.7596153846153846,4.222222222222222,6.0,1.2222222222222223,9
6.176470588235294,5.0,5.0,2.0,1,3.981651376146789,4.0,7.0,1.0,8
3.574074074074074,4.0,4.0,1.5,2,4.5948717948717945,4.5,7.0,2.0,6
3.6666666666666665,3.0,6.0,1.5,2,4.831775700934579,4.714285714285714,6.0,1.5714285714285714,7
3.16,3.5,5.0,1.0,4,3.661870503597122,3.5217391304347827,5.0,0.8695652173913043,23
1.0,1.0,1.0,0.0,1,3.9681093394077447,3.3333333333333335,5.0,0.7916666666666666,24
3.390625,3.5,6.0,1.0,4,4.41147132169576,3.347826086956522,5.0,0.6521739130434783,23
3.085714285714286,3.0,4.0,1.3333333333333333,3,4.137195121951219,3.6875,7.0,0.75,16
3.230769230769231,2.0,3.0,0.3333333333333333,3,4.1299093655589125,3.0,5.0,0.6666666666666666,21
