Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0844 | ADP:0.1378 | ADV:0.0489 | AUX:0.0356 | CCONJ:0.0400 | DET:0.0622 | NOUN:0.2978 | NUM:0.0133 | PART:0.0089 | PRON:0.0800 | PROPN:0.0089 | PUNCT:0.0444 | SCONJ:0.0222 | VERB:0.1156,ADJ:0.0900 | ADP:0.1422 | ADV:0.0664 | AUX:0.0095 | CCONJ:0.0379 | DET:0.0474 | NOUN:0.2986 | NUM:0.0142 | PART:0.0142 | PRON:0.0521 | PROPN:0.0190 | PUNCT:0.0521 | SCONJ:0.0284 | VERB:0.1280,225,211
ADJ:0.1013 | ADP:0.1392 | ADV:0.0506 | AUX:0.0127 | CCONJ:0.1139 | NOUN:0.3797 | NUM:0.0127 | PRON:0.0253 | PUNCT:0.0506 | VERB:0.1139,ADJ:0.0860 | ADP:0.1398 | ADV:0.0430 | AUX:0.0108 | CCONJ:0.0968 | DET:0.0645 | NOUN:0.3441 | NUM:0.0108 | PRON:0.0108 | PROPN:0.0108 | PUNCT:0.0860 | VERB:0.0968,79,93
ADJ:0.0571 | ADP:0.1357 | ADV:0.0571 | AUX:0.0571 | CCONJ:0.0357 | DET:0.0786 | NOUN:0.2214 | NUM:0.0071 | PART:0.0571 | PRON:0.0786 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0071 | VERB:0.1286,ADJ:0.0699 | ADP:0.1329 | ADV:0.0420 | AUX:0.0280 | CCONJ:0.0490 | DET:0.0769 | NOUN:0.2797 | NUM:0.0070 | PART:0.0280 | PRON:0.0420 | PROPN:0.0070 | PUNCT:0.0559 | SCONJ:0.0420 | VERB:0.1399,140,143
ADJ:0.1148 | ADP:0.1475 | ADV:0.0369 | AUX:0.0123 | CCONJ:0.0246 | DET:0.0861 | NOUN:0.2459 | NUM:0.0164 | PART:0.0205 | PRON:0.0697 | PUNCT:0.0820 | SCONJ:0.0205 | VERB:0.1230,ADJ:0.1073 | ADP:0.1459 | ADV:0.0687 | AUX:0.0215 | CCONJ:0.0472 | DET:0.0687 | NOUN:0.2704 | NUM:0.0086 | PART:0.0043 | PRON:0.0343 | PUNCT:0.0773 | SCONJ:0.0258 | VERB:0.1202,244,233
ADJ:0.0625 | ADP:0.1490 | ADV:0.0385 | AUX:0.0433 | CCONJ:0.0433 | DET:0.0769 | NOUN:0.2596 | NUM:0.0096 | PART:0.0337 | PRON:0.0433 | PUNCT:0.0433 | SCONJ:0.0385 | SPACE:0.0048 | VERB:0.1538,ADJ:0.0726 | ADP:0.1006 | ADV:0.0615 | AUX:0.0279 | CCONJ:0.0670 | DET:0.0335 | NOUN:0.3017 | NUM:0.0112 | PART:0.0335 | PRON:0.0223 | PUNCT:0.0559 | SCONJ:0.0447 | VERB:0.1676,208,179
ADJ:0.0775 | ADP:0.1373 | ADV:0.0704 | AUX:0.0387 | CCONJ:0.0704 | DET:0.0317 | NOUN:0.2923 | NUM:0.0035 | PART:0.0070 | PRON:0.0493 | PROPN:0.0035 | PUNCT:0.0634 | SCONJ:0.0211 | VERB:0.1338,ADJ:0.0948 | ADP:0.1209 | ADV:0.0588 | AUX:0.0294 | CCONJ:0.0752 | DET:0.0327 | NOUN:0.2974 | NUM:0.0033 | PART:0.0098 | PRON:0.0196 | PROPN:0.0033 | PUNCT:0.0817 | SCONJ:0.0392 | VERB:0.1340,284,306
ADJ:0.0465 | ADP:0.1395 | ADV:0.0465 | AUX:0.0930 | CCONJ:0.0465 | DET:0.0349 | NOUN:0.2558 | PART:0.0349 | PRON:0.0930 | PROPN:0.0116 | PUNCT:0.0465 | SCONJ:0.0116 | VERB:0.1395,ADJ:0.0575 | ADP:0.1494 | ADV:0.0460 | AUX:0.0575 | CCONJ:0.0345 | DET:0.0460 | NOUN:0.3218 | PART:0.0230 | PRON:0.0575 | PUNCT:0.0575 | SCONJ:0.0230 | VERB:0.1264,86,87
ADJ:0.0510 | ADP:0.1412 | ADV:0.0667 | AUX:0.0863 | CCONJ:0.0431 | DET:0.0353 | NOUN:0.2157 | NUM:0.0078 | PART:0.0275 | PRON:0.1137 | PUNCT:0.0627 | SCONJ:0.0392 | VERB:0.1098,ADJ:0.0826 | ADP:0.1391 | ADV:0.0565 | AUX:0.0565 | CCONJ:0.0435 | DET:0.0435 | NOUN:0.2652 | NUM:0.0087 | PART:0.0261 | PRON:0.0652 | PUNCT:0.0739 | SCONJ:0.0304 | VERB:0.1087,255,230
ADJ:0.0670 | ADP:0.1607 | ADV:0.0625 | AUX:0.0357 | CCONJ:0.0312 | DET:0.0580 | NOUN:0.2723 | PART:0.0179 | PRON:0.0625 | PROPN:0.0089 | PUNCT:0.0714 | SCONJ:0.0312 | VERB:0.1205,ADJ:0.1194 | ADP:0.1443 | ADV:0.0398 | AUX:0.0149 | CCONJ:0.0448 | DET:0.0299 | NOUN:0.2886 | PART:0.0199 | PRON:0.0448 | PROPN:0.0100 | PUNCT:0.0746 | SCONJ:0.0448 | VERB:0.1244,224,201
ADJ:0.1024 | ADP:0.1366 | ADV:0.0146 | AUX:0.0585 | CCONJ:0.0683 | DET:0.0683 | NOUN:0.2488 | NUM:0.0049 | PART:0.0244 | PRON:0.0439 | PROPN:0.0098 | PUNCT:0.0878 | SCONJ:0.0244 | VERB:0.1073,ADJ:0.1146 | ADP:0.1042 | ADV:0.0573 | AUX:0.0521 | CCONJ:0.0677 | DET:0.0573 | NOUN:0.2240 | NUM:0.0052 | PART:0.0208 | PRON:0.0260 | PUNCT:0.0885 | SCONJ:0.0312 | VERB:0.1510,205,192
