Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0741 | ADP:0.1556 | ADV:0.0296 | AUX:0.0222 | CCONJ:0.0370 | DET:0.0370 | NOUN:0.3185 | NUM:0.0074 | PART:0.0222 | PRON:0.0222 | PROPN:0.0370 | PUNCT:0.0815 | SCONJ:0.0296 | VERB:0.1259,,135,0
ADJ:0.0636 | ADP:0.1364 | ADV:0.0500 | AUX:0.0545 | CCONJ:0.0909 | DET:0.0227 | NOUN:0.3364 | PART:0.0136 | PRON:0.0364 | PUNCT:0.0773 | VERB:0.1182,,220,0
ADJ:0.0728 | ADP:0.1391 | ADV:0.0464 | AUX:0.0596 | CCONJ:0.0464 | DET:0.0596 | NOUN:0.1325 | NUM:0.0530 | PART:0.0331 | PRON:0.1457 | PUNCT:0.0596 | SCONJ:0.0265 | VERB:0.1258,,151,0
ADJ:0.0757 | ADP:0.1235 | ADV:0.0398 | AUX:0.0359 | CCONJ:0.0558 | DET:0.0558 | NOUN:0.2351 | PART:0.0319 | PRON:0.0956 | PROPN:0.0040 | PUNCT:0.1116 | SCONJ:0.0120 | VERB:0.1235,,251,0
ADJ:0.1400 | ADP:0.0800 | ADV:0.0800 | AUX:0.0400 | CCONJ:0.0400 | DET:0.0800 | NOUN:0.2800 | PRON:0.0400 | PUNCT:0.0800 | SCONJ:0.0200 | VERB:0.1200,,50,0
ADJ:0.0948 | ADP:0.1185 | ADV:0.0616 | AUX:0.0521 | CCONJ:0.0095 | DET:0.0664 | NOUN:0.2749 | NUM:0.0095 | PART:0.0427 | PRON:0.0379 | PROPN:0.0047 | PUNCT:0.0664 | SCONJ:0.0095 | VERB:0.1517,,211,0
ADJ:0.1000 | ADP:0.1000 | ADV:0.0500 | AUX:0.0500 | CCONJ:0.0500 | DET:0.0667 | NOUN:0.2500 | PART:0.0417 | PRON:0.0667 | PUNCT:0.0500 | SCONJ:0.0333 | VERB:0.1417,,120,0
ADJ:0.0774 | ADP:0.1190 | ADV:0.0655 | AUX:0.0417 | CCONJ:0.0298 | DET:0.0595 | NOUN:0.2917 | PART:0.0298 | PRON:0.0179 | PUNCT:0.0833 | SCONJ:0.0298 | VERB:0.1548,,168,0
ADJ:0.0278 | ADP:0.1667 | ADV:0.0278 | CCONJ:0.0556 | DET:0.0556 | NOUN:0.3889 | PART:0.0278 | PRON:0.0833 | PUNCT:0.0278 | VERB:0.1389,,36,0
ADJ:0.1240 | ADP:0.1085 | ADV:0.0233 | AUX:0.0310 | CCONJ:0.0155 | DET:0.0698 | NOUN:0.2403 | NUM:0.0233 | PART:0.0155 | PRON:0.0620 | PROPN:0.0310 | PUNCT:0.1008 | SCONJ:0.0310 | VERB:0.1240,,129,0
